time_s,position_rad,velocity_rad_s,target_rad
1.2901714159997937,0.24951226560888887,0.008813912572222223,0.25
1.3002914259996032,0.24951226560888887,0.00888372574111111,0.25
1.31041335899954,0.24951226560888887,0.008674286234444445,0.25
1.320534669999688,0.24951226560888887,0.0,0.25
1.3306550710003648,0.24951226560888887,0.0,0.25
1.3407771640004285,0.24951226560888887,0.008813912572222223,0.25
1.3508983359997728,0.24951226560888887,0.00026179938333333334,0.25
1.3610195669998575,0.24951226560888887,0.008674286234444445,0.25
1.371139435999794,0.24951226560888887,0.0,0.25
1.3812598060003438,0.24951226560888887,0.00026179938333333334,0.25
1.3913812589998997,0.24951226560888887,0.00888372574111111,0.25
1.4015040929998577,0.24951226560888887,0.00019198621444444444,0.25
1.411617429999751,0.24951226560888887,0.008744099403333334,0.25
1.4218998850001299,0.24951226560888887,0.00019198621444444444,0.25
1.4320496299997103,0.24951226560888887,0.00888372574111111,0.25
1.4422386099995492,0.24951226560888887,0.00045378559777777775,0.25
1.452372314999593,0.24951226560888887,0.008674286234444445,0.25
1.462494317999699,0.24951226560888887,0.008744099403333334,0.25
1.4726676680002129,0.24951226560888887,5.235987666666667e-05,0.25
1.4827888789995995,0.24951226560888887,0.0,0.25
1.492919479000193,0.24951226560888887,0.00026179938333333334,0.25
1.5030399790002775,0.24951226560888887,0.00012217304555555555,0.25
1.5132155230003264,0.24951226560888887,0.00888372574111111,0.25
1.5233362429999033,0.24951226560888887,0.00888372574111111,0.25
1.5334563529995648,0.24951226560888887,5.235987666666667e-05,0.25
1.5435772239998187,0.24951226560888887,0.008813912572222223,0.25
1.5536974639999244,0.24951226560888887,5.235987666666667e-05,0.25
1.563819095999861,0.24951226560888887,0.0007330382733333334,0.25
1.5739478420000523,0.24951226560888887,0.00841248685111111,0.25
1.5840730410000106,0.24951226560888887,0.008674286234444445,0.25
1.5941925699999047,0.24951226560888887,0.00012217304555555555,0.25
1.6043127000002642,0.24951226560888887,0.00888372574111111,0.25
1.614433149999968,0.24951226560888887,0.00888372574111111,0.25
1.6245520669999678,0.24951226560888887,0.0003316125522222222,0.25
1.6346718459999465,0.24951226560888887,0.008604473065555555,0.25
1.6447919259999253,0.24951226560888887,0.00888372574111111,0.25
1.6549112740003693,0.24951226560888887,0.00026179938333333334,0.25
1.6650321950000944,0.24951226560888887,5.235987666666667e-05,0.25
1.6751504009998825,0.24951226560888887,0.00019198621444444444,0.25
1.6852716229996076,0.24951226560888887,0.0,0.25
1.6953899489999458,0.24951226560888887,0.00019198621444444444,0.25
1.7055102889999034,0.24951226560888887,0.0,0.25
1.7156288659998609,0.24951226560888887,0.008604473065555555,0.25
1.725749346000157,0.24951226560888887,0.008534659896666666,0.25
1.735868734000178,0.24951226560888887,0.0,0.25
1.7459897360004106,0.24951226560888887,0.00026179938333333334,0.25
1.7561087029998816,0.24951226560888887,0.008813912572222223,0.25
1.7662204870002824,0.24951226560888887,5.235987666666667e-05,0.25
1.776366285000222,0.24951226560888887,0.0,0.25
1.7864882980002221,0.24951226560888887,0.008674286234444445,0.25
1.7966112229996725,0.24951226560888887,0.008674286234444445,0.25
1.8068100410000625,0.24951226560888887,0.00888372574111111,0.25
1.81693160299983,0.24951226560888887,0.0,0.25
1.8272005420003552,0.24951226560888887,0.0,0.25
1.8373042610000994,0.24951226560888887,0.008813912572222223,0.25
1.8474142120003307,0.24951226560888887,0.008744099403333334,0.25
1.8575126109999474,0.24951226560888887,0.008813912572222223,0.25
1.867615246999776,0.24951226560888887,0.008534659896666666,0.25
1.87788030899992,0.24951226560888887,0.008674286234444445,0.25
1.8881242819998079,0.24951226560888887,0.008744099403333334,0.25
1.8982557830004225,0.24951226560888887,0.0,0.25
1.9084407250002187,0.24951226560888887,0.0003316125522222222,0.25
1.918579588999819,0.24951226560888887,0.0,0.25
1.928726959999949,0.24951226560888887,5.235987666666667e-05,0.25
1.9388473210001393,0.24951226560888887,0.00019198621444444444,0.25
1.948967991000245,0.24951226560888887,0.0,0.25
1.9590889119999702,0.24951226560888887,0.008744099403333334,0.25
1.969212117999632,0.24951226560888887,0.0,0.25
1.9793459630000143,0.24951226560888887,0.008744099403333334,0.25
1.9894834650003759,0.24951226560888887,0.008813912572222223,0.25
1.9996247850003783,0.24951226560888887,0.0,0.25
2.009747750000315,0.24951226560888887,0.00012217304555555555,0.25
2.0198664270001245,0.24951226560888887,0.0,0.25
2.0299846629995955,0.24951226560888887,0.0,0.25
2.0401250300001266,0.24951226560888887,0.008744099403333334,0.25
2.050269174999812,0.24951226560888887,0.00012217304555555555,0.25
2.0603866499996,0.24951226560888887,0.00019198621444444444,0.25
2.070507880999685,0.24951226560888887,0.008674286234444445,0.25
2.080627469999854,0.24951226560888887,0.0,0.25
2.090771334999772,0.24951226560888887,0.008674286234444445,0.25
2.1009331630002634,0.24951226560888887,5.235987666666667e-05,0.25
2.111052379999819,0.24951226560888887,0.00841248685111111,0.25
2.1211718089998612,0.24951226560888887,0.0,0.25
2.131291257000157,0.24951226560888887,0.008534659896666666,0.25
2.1414613710003323,0.24951226560888887,5.235987666666667e-05,0.25
2.151689864000218,0.24951226560888887,0.00019198621444444444,0.25
2.161923296999703,0.24951226560888887,5.235987666666667e-05,0.25
2.1720925190002163,0.24951226560888887,0.008813912572222223,0.25
2.1828751439998086,0.24951226560888887,0.008744099403333334,0.25
2.1930192190002344,0.24951226560888887,5.235987666666667e-05,0.25
2.2033229239996217,0.24951226560888887,0.00019198621444444444,0.25
2.213488438999775,0.24951226560888887,0.00019198621444444444,0.25
2.223624518000179,0.24951226560888887,0.0,0.25
2.2338016249996144,0.24951226560888887,0.00019198621444444444,0.25
2.2440411790003054,0.24951226560888887,0.00026179938333333334,0.25
2.254170946999693,0.24951226560888887,5.235987666666667e-05,0.25
2.2643395779996354,0.24951226560888887,0.00888372574111111,0.25
2.27554409700042,0.24951226560888887,0.008744099403333334,0.25
2.285792446999949,0.24951226560888887,0.008674286234444445,0.25
2.2959706459996596,0.24951226560888887,0.008674286234444445,0.25
2.3060864480003147,0.24951226560888887,0.008744099403333334,0.25
2.316206157000124,0.24951226560888887,0.0,0.25
2.326324212000145,0.24951226560888887,0.008813912572222223,0.25
2.3364418270002716,0.24951226560888887,5.235987666666667e-05,0.25
2.3465619070002504,0.24951226560888887,0.008604473065555555,0.25
2.356682847999764,0.24951226560888887,0.0,0.25
2.366803689000335,0.24951226560888887,0.00888372574111111,0.25
2.376929428999574,0.24951226560888887,0.008813912572222223,0.25
2.3870477150003353,0.24951226560888887,0.008813912572222223,0.25
2.3971667329997217,0.24951226560888887,0.008813912572222223,0.25
2.4072858099998484,0.24951226560888887,0.008813912572222223,0.25
2.4174049679995733,0.24951226560888887,0.0004014257211111111,0.25
2.4275731580000866,0.24951226560888887,5.235987666666667e-05,0.25
2.437752900000305,0.24951226560888887,0.0,0.25
2.447883630000433,0.24951226560888887,0.0004014257211111111,0.25
2.458002747000137,0.24951226560888887,0.008674286234444445,0.25
2.468122276000031,0.24951226560888887,0.008813912572222223,0.25
2.478264747999674,0.24951226560888887,0.0004014257211111111,0.25
2.4884098339998673,0.24951226560888887,5.235987666666667e-05,0.25
2.4985300239995922,0.24951226560888887,5.235987666666667e-05,0.25
2.508650493999994,0.24951226560888887,0.0,0.25
2.5187640820004162,0.24951226560888887,0.0,0.25
2.5288993900003334,0.24951226560888887,0.0,0.25
2.5390026380000563,0.24951226560888887,5.235987666666667e-05,0.25
2.5491428850000375,0.24951226560888887,5.235987666666667e-05,0.25
2.5592611809997834,0.24951226560888887,0.00888372574111111,0.25
2.569383215000016,0.24951226560888887,5.235987666666667e-05,0.25
2.5795024420003756,0.24951226560888887,0.00026179938333333334,0.25
2.5896222609999313,0.24951226560888887,0.008534659896666666,0.25
2.5997407280001426,0.24951226560888887,0.008744099403333334,0.25
2.6098603569998886,0.24951226560888887,0.00019198621444444444,0.25
2.6199687640000775,0.24951226560888887,0.0,0.25
2.6300802679998014,0.24951226560888887,5.235987666666667e-05,0.25
2.6402177500003745,0.24951226560888887,0.008813912572222223,0.25
2.650386901999809,0.24951226560888887,5.235987666666667e-05,0.25
2.6605514249995394,0.24951226560888887,0.00848230002,0.25
2.670677576000344,0.24951226560888887,0.00888372574111111,0.25
2.680797996000365,0.24951226560888887,5.235987666666667e-05,0.25
2.6909597439998834,0.24951226560888887,0.00019198621444444444,0.25
2.701146188000166,0.24951226560888887,0.00026179938333333334,0.25
2.7113297169998987,0.24951226560888887,5.235987666666667e-05,0.25
2.721896686999571,0.24951226560888887,0.0004014257211111111,0.25
2.7321801839998443,0.24951226560888887,0.00026179938333333334,0.25
2.742397465999602,0.24951226560888887,0.00888372574111111,0.25
2.7525928770000974,0.24951226560888887,0.00888372574111111,0.25
2.7636211839999305,0.24951226560888887,0.00026179938333333334,0.25
2.773804663000192,0.24951226560888887,0.008674286234444445,0.25
2.783962344000429,0.24951226560888887,0.00888372574111111,0.25
2.7940693379996446,0.24951226560888887,0.008813912572222223,0.25
2.804182173999834,0.24951226560888887,0.00888372574111111,0.25
2.814300490000278,0.24951226560888887,5.235987666666667e-05,0.25
2.8244207600000664,0.24951226560888887,0.00888372574111111,0.25
2.8345268639995993,0.24951226560888887,5.235987666666667e-05,0.25
2.8446434469997257,0.24951226560888887,5.235987666666667e-05,0.25
2.8547614319995773,0.24951226560888887,0.00012217304555555555,0.25
2.8648593799998707,0.24951226560888887,0.00888372574111111,0.25
2.875037980000343,0.24951226560888887,0.00019198621444444444,0.25
2.885226759000034,0.24951226560888887,0.0,0.25
2.8953864929999327,0.24951226560888887,5.235987666666667e-05,0.25
2.905507544000102,0.24951226560888887,5.235987666666667e-05,0.25
2.9156270120001864,0.24951226560888887,5.235987666666667e-05,0.25
2.9258030669998334,0.24951226560888887,0.00841248685111111,0.25
2.9360272229996554,0.24951226560888887,0.008744099403333334,0.25
2.9461729610002294,0.24951226560888887,0.008813912572222223,0.25
2.956273683999825,0.24951226560888887,0.008744099403333334,0.25
2.96637271399959,0.24951226560888887,0.0,0.25
2.976478366000265,0.24951226560888887,0.00888372574111111,0.25
2.9865556750000906,0.24951226560888887,0.0,0.25
2.996684271000049,0.24951226560888887,0.0,0.25
